ID,ID,Genre List
1598,41515,"[['Comedy', 'Family', 'Animation', 'Adventure']]"
1599,27581,"[['Comedy', 'Action', 'Crime']]"
1600,29427,"[['Mystery', 'Horror', 'Action']]"
1601,38055,"[['Animation', 'Action', 'Comedy', 'Family', 'Science Fiction']]"
1602,23483,"[['Action', 'Crime']]"
1603,39781,"[['Comedy', 'Drama']]"
1604,40264,[['Comedy']]
1605,23631,"[['Action', 'Comedy', 'Thriller']]"
1606,27579,"[['Crime', 'Drama', 'Thriller']]"
1607,38408,"[['Comedy', 'Romance', 'Drama']]"
1608,23742,"[['Action', 'Comedy', 'Crime']]"
1609,20504,"[['Action', 'Thriller', 'Science Fiction']]"
1610,23048,"[['Science Fiction', 'Comedy', 'Adventure']]"
1611,22894,"[['Horror', 'Action', 'Fantasy']]"
1612,41233,"[['Drama', 'Romance']]"
1613,23023,"[['Comedy', 'Family', 'Fantasy']]"
1614,34016,"[['Romance', 'Comedy']]"
1615,34851,"[['Science Fiction', 'Action', 'Thriller']]"
1616,42684,"[['Science Fiction', 'Action']]"
1617,48289,"[['Drama', 'Thriller']]"
1618,38843,"[['Comedy', 'Family']]"
1619,41210,"[['Comedy', 'Romance', 'Drama']]"
1620,46705,"[['Drama', 'Romance']]"
1621,27576,"[['Action', 'Mystery', 'Thriller']]"
1622,41382,[['Comedy']]
1623,25195,"[['Romance', 'Comedy']]"
1624,38303,"[['Comedy', 'Romance']]"
1625,45272,"[['Drama', 'Romance', 'Music']]"
1626,12819,"[['Animation', 'Family', 'Comedy', 'Adventure', 'Romance']]"
1627,39013,"[['Drama', 'Mystery']]"
1628,38778,[['Comedy']]
1629,23169,"[['Drama', 'Romance']]"
1630,55347,"[['Drama', 'Romance', 'Comedy']]"
1631,34806,"[['Comedy', 'Romance']]"
1632,616037,"[['Fantasy', 'Action', 'Comedy']]"
1633,97,"[['Science Fiction', 'Action', 'Adventure']]"
1634,40247,"[['Comedy', 'Drama']]"
1635,43593,"[['Comedy', 'Horror']]"
1636,39053,"[['Comedy', 'Drama', 'Romance']]"
1637,44115,"[['Adventure', 'Drama', 'Thriller']]"
1638,47607,"[['Romance', 'Comedy', 'Drama']]"
1639,35791,"[['Action', 'Adventure', 'Horror', 'Science Fiction']]"
1640,66195,"[['Comedy', 'Thriller', 'Crime']]"
1641,52015,"[['Drama', 'Horror', 'Science Fiction']]"
1642,43919,"[['Horror', 'Comedy', 'Thriller']]"
1643,41283,"[['Crime', 'Drama', 'Action', 'Thriller']]"
1644,46261,"[['Fantasy', 'Horror', 'Thriller']]"
1645,57120,"[['Drama', 'Western']]"
1646,34813,"[['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']]"
1647,37931,"[['Action', 'Comedy']]"
1648,43923,"[['Comedy', 'Drama']]"
1649,43947,"[['Thriller', 'Crime', 'Horror']]"
1650,45132,"[['Comedy', 'Action', 'Drama']]"
1651,45658,"[['Comedy', 'Drama', 'Romance']]"
1652,27585,[['Drama']]
1653,23172,"[['Action', 'Comedy', 'Family']]"
1654,795230,"[['Romance', 'Drama']]"
1655,70695,"[['Drama', 'Comedy']]"
1656,41556,"[['Drama', 'Romance']]"
1657,37786,"[['Comedy', 'Drama', 'Romance']]"
1658,44009,"[['Drama', 'Comedy']]"
1659,40720,"[['Thriller', 'Drama', 'Action', 'Crime']]"
1660,52338,"[['Drama', 'Romance']]"
1661,39210,[['Drama']]
1662,45094,[['Drama']]
1663,35019,"[['Comedy', 'Fantasy', 'Family']]"
1664,32657,"[['Adventure', 'Fantasy', 'Family']]"
1665,27586,"[['Music', 'Drama', 'History']]"
1666,44835,[['Drama']]
1667,41402,"[['Drama', 'Horror', 'Mystery']]"
1668,43539,"[['Romance', 'Drama', 'Thriller', 'Crime']]"
1669,38357,"[['Comedy', 'Drama', 'Romance']]"
1670,43552,"[['Mystery', 'Horror', 'Thriller']]"
1671,43931,"[['Horror', 'Mystery', 'Drama']]"
1672,44129,[['Drama']]
1673,23759,"[['Adventure', 'Action', 'Drama']]"
1674,53172,"[['Crime', 'Comedy']]"
1675,43949,"[['Romance', 'Drama']]"
1676,38363,"[['Drama', 'Thriller']]"
1677,37414,"[['Crime', 'Drama', 'Thriller']]"
1678,37950,"[['Drama', 'Romance']]"
1679,60309,"[['Crime', 'Drama', 'History']]"
1680,38073,"[['Comedy', 'Drama', 'Romance']]"
1681,42297,"[['Drama', 'Romance']]"
1682,678287,"[['Animation', 'Family', 'Comedy']]"
1683,44603,"[['Drama', 'Fantasy']]"
1684,35169,"[['Family', 'Comedy', 'Fantasy']]"
1685,33909,"[['Drama', 'Crime']]"
1686,31867,"[['Action', 'Science Fiction', 'Thriller', 'Crime']]"
1687,10196,"[['Action', 'Adventure', 'Fantasy']]"
1688,44048,"[['Action', 'Thriller']]"
1689,38031,"[['Comedy', 'Drama', 'Romance']]"
1690,43935,"[['Action', 'Comedy', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']]"
1691,27569,[['Drama']]
1692,44113,"[['Drama', 'Thriller']]"
1693,13477,"[['Comedy', 'Fantasy', 'Romance']]"
1694,41216,"[['Animation', 'Adventure', 'Family', 'Fantasy']]"
1695,48838,"[['Drama', 'Crime']]"
1696,529485,[['Drama']]
1697,37821,"[['Action', 'Comedy', 'Thriller', 'Romance']]"
1698,22538,"[['Action', 'Comedy', 'Romance']]"
1699,37710,"[['Action', 'Thriller', 'Romance']]"
1700,34544,"[['Thriller', 'Action', 'Adventure', 'Comedy', 'Crime']]"
1701,20533,"[['Action', 'Western', 'Drama', 'Fantasy', 'Thriller']]"
1702,12201,"[['Crime', 'Drama', 'Mystery', 'Thriller']]"
1703,37834,"[['Action', 'Comedy']]"
1704,1027159,"[['Animation', 'Action', 'Adventure', 'Comedy']]"
1705,10140,"[['Adventure', 'Family', 'Fantasy']]"
1706,38757,"[['Animation', 'Family']]"
1707,22972,"[['War', 'Action', 'Adventure', 'Drama', 'Thriller']]"
1708,38745,"[['Family', 'Comedy', 'Adventure', 'Fantasy']]"
1709,27022,"[['Fantasy', 'Adventure', 'Action']]"
1710,7978,"[['Horror', 'History', 'Drama', 'Thriller']]"
1711,42888,"[['Comedy', 'Drama', 'Romance']]"
1712,11886,"[['Animation', 'Family']]"
1713,9543,"[['Adventure', 'Fantasy', 'Action']]"
1714,12445,"[['Fantasy', 'Adventure']]"
1715,45243,[['Comedy']]
1716,50619,"[['Adventure', 'Fantasy', 'Romance']]"
1717,38356,"[['Action', 'Science Fiction', 'Adventure']]"
1718,50014,[['Drama']]
1719,55721,"[['Comedy', 'Romance']]"
1720,72571,"[['Horror', 'Mystery']]"
1721,51497,"[['Action', 'Thriller', 'Crime']]"
1722,61791,"[['Thriller', 'Action', 'Drama', 'Science Fiction']]"
1723,51540,"[['Comedy', 'Crime']]"
1724,52449,[['Comedy']]
1725,37686,"[['Thriller', 'Science Fiction', 'Mystery']]"
1726,56292,"[['Action', 'Thriller', 'Adventure']]"
1727,45772,"[['Animation', 'Family']]"
1728,65057,"[['Comedy', 'Drama']]"
1729,58574,"[['Adventure', 'Action', 'Crime', 'Mystery']]"
1730,55301,"[['Comedy', 'Fantasy', 'Family', 'Music', 'Animation']]"
1731,46195,"[['Animation', 'Adventure', 'Comedy', 'Family']]"
1732,51876,"[['Thriller', 'Mystery', 'Science Fiction']]"
1733,41630,"[['Comedy', 'Romance']]"
1734,50359,"[['Animation', 'Comedy', 'Family']]"
1735,64328,"[['Comedy', 'Music']]"
1736,59436,"[['Fantasy', 'Comedy', 'Romance']]"
1737,1771,"[['Action', 'Adventure', 'Science Fiction']]"
1738,74534,"[['Drama', 'Comedy']]"
1739,62837,"[['Drama', 'Family']]"
1740,50646,"[['Comedy', 'Drama', 'Romance']]"
1741,48138,"[['Action', 'Mystery', 'Thriller']]"
1742,41513,"[['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']]"
1743,72213,[['Drama']]
1744,897192,"[['Animation', 'Comedy', 'Family']]"
1745,10195,"[['Adventure', 'Fantasy', 'Action']]"
1746,74643,"[['Drama', 'Comedy', 'Romance']]"
1747,10316,[['Drama']]
1748,1788,"[['Drama', 'Romance']]"
1749,563067,"[['History', 'Drama', 'Action']]"
1750,75174,"[['Drama', 'Thriller', 'Action', 'Adventure']]"
1751,43959,"[['Family', 'Drama']]"
1752,74465,"[['Drama', 'Comedy', 'Family']]"
1753,60308,[['Drama']]
1754,50546,"[['Comedy', 'Romance']]"
1755,45612,"[['Thriller', 'Science Fiction', 'Mystery']]"
1756,49950,"[['Thriller', 'Drama', 'Horror']]"
1757,50544,"[['Romance', 'Comedy']]"
1758,55787,"[['Drama', 'Romance']]"
1759,64690,"[['Drama', 'Thriller', 'Crime']]"
1760,59968,"[['Comedy', 'Drama']]"
1761,315162,"[['Animation', 'Adventure', 'Comedy', 'Family']]"
1762,50348,"[['Crime', 'Drama', 'Thriller']]"
1763,83899,"[['Horror', 'Thriller', 'Mystery']]"
1764,55465,[['Comedy']]
1765,39538,"[['Drama', 'Thriller', 'Science Fiction']]"
1766,49444,"[['Animation', 'Family']]"
1767,57212,"[['War', 'Drama', 'Action']]"
1768,44943,"[['Science Fiction', 'Action']]"
1769,58224,"[['Comedy', 'Family']]"
1770,50357,"[['Horror', 'Thriller', 'Science Fiction']]"
1771,65754,"[['Thriller', 'Crime', 'Mystery']]"
1772,38050,"[['Science Fiction', 'Thriller', 'Romance']]"
1773,22970,"[['Horror', 'Fantasy']]"
1774,56288,"[['Family', 'Comedy', 'Action']]"
1775,38117,"[['Drama', 'Fantasy', 'Romance']]"
1776,92182,"[['Horror', 'Mystery']]"
1777,50456,"[['Action', 'Thriller', 'Adventure']]"
1778,48988,"[['Comedy', 'Romance']]"
1779,62206,"[['Action', 'Adventure', 'Comedy']]"
1780,37958,"[['Fantasy', 'Action', 'Drama']]"
1781,38322,"[['Crime', 'Comedy', 'Action']]"
1782,59861,"[['Comedy', 'Romance', 'Drama']]"
1783,57431,[['Comedy']]
1784,57157,"[['Comedy', 'Drama']]"
1785,92591,"[['Comedy', 'Crime', 'Drama']]"
1786,49022,"[['Comedy', 'Drama', 'Romance']]"
1787,59860,"[['Adventure', 'Comedy', 'Romance']]"
1788,60420,"[['Drama', 'Romance']]"
1789,59108,"[['Action', 'Comedy']]"
1790,55779,"[['Horror', 'Mystery']]"
1791,88794,"[['Drama', 'Crime', 'History']]"
1792,51588,"[['Comedy', 'Romance']]"
1793,50839,"[['Thriller', 'Drama']]"
1794,84355,[['Comedy']]
1795,55420,"[['Drama', 'Science Fiction']]"
1796,38317,"[['Comedy', 'Romance', 'Family']]"
1797,58428,"[['Horror', 'Thriller']]"
1798,51828,"[['Drama', 'Romance']]"
1799,62838,"[['Comedy', 'Romance']]"
1800,41446,"[['Horror', 'Mystery']]"
1801,49530,"[['Action', 'Thriller', 'Science Fiction']]"
1802,39513,"[['Adventure', 'Comedy', 'Science Fiction']]"
1803,76025,[['Drama']]
1804,80038,"[['Comedy', 'Romance']]"
1805,48572,"[['Horror', 'Action', 'Thriller']]"
1806,52067,[['Comedy']]
1807,64720,"[['Thriller', 'Drama', 'Horror']]"
1808,980078,"[['Horror', 'Thriller']]"
1809,62835,"[['Action', 'Thriller', 'Crime', 'Drama']]"
1810,48171,"[['Drama', 'Thriller', 'Horror']]"
1811,70435,"[['Action', 'Drama', 'Thriller']]"
1812,49730,"[['Fantasy', 'Thriller', 'Horror']]"
1813,71880,[['Comedy']]
1814,46529,"[['Action', 'Thriller', 'Science Fiction', 'Adventure']]"
1815,73873,[['Drama']]
1816,62046,"[['Mystery', 'Comedy', 'Crime']]"
1817,71676,"[['Action', 'Fantasy', 'Thriller']]"
1818,71859,"[['Drama', 'Thriller']]"
1819,49494,"[['Adventure', 'Drama']]"
1820,82532,"[['Drama', 'Comedy']]"
1821,63492,"[['Comedy', 'Romance']]"
1822,65055,"[['Thriller', 'Horror']]"
1823,48340,"[['Action', 'Thriller']]"
1824,59965,"[['Thriller', 'Action', 'Mystery']]"
1825,49012,"[['Comedy', 'Romance']]"
1826,67911,[['Comedy']]
1827,47760,"[['Drama', 'Romance']]"
1828,1052946,"[['Science Fiction', 'Drama', 'Fantasy', 'Animation', 'Romance']]"
1829,64685,[['Drama']]
1830,55720,[['Drama']]
1831,49013,"[['Animation', 'Family', 'Adventure', 'Comedy']]"
1832,71469,"[['Horror', 'Action', 'Thriller', 'Science Fiction']]"
1833,1865,"[['Adventure', 'Action', 'Fantasy']]"
1834,73567,"[['Crime', 'Thriller', 'Drama']]"
1835,924482,"[['Thriller', 'Adventure']]"
1836,51209,"[['Action', 'Crime', 'Thriller', 'Drama']]"
1837,27582,"[['Action', 'Thriller', 'Crime']]"
1838,75622,"[['Crime', 'Drama']]"
1839,59440,"[['Drama', 'Action']]"
1840,44896,"[['Animation', 'Comedy', 'Family', 'Western', 'Adventure']]"
1841,11797,"[['Comedy', 'Horror']]"
1842,50601,"[['War', 'Drama']]"
1843,73499,"[['Action', 'Drama', 'Crime']]"
1844,691677,[['Documentary']]
1845,44754,[['Drama']]
1846,70868,"[['Romance', 'Comedy']]"
1847,64639,"[['Drama', 'Thriller']]"
1848,49520,[['Comedy']]
1849,74536,"[['Drama', 'Thriller', 'Crime']]"
1850,23047,"[['Adventure', 'Fantasy', 'Action']]"
1851,56780,"[['Drama', 'Thriller', 'Science Fiction', 'Mystery']]"
1852,50725,"[['Comedy', 'Drama', 'Romance']]"
1853,74998,"[['Action', 'Drama', 'Thriller']]"
1854,8967,"[['Drama', 'Fantasy']]"
1855,50780,[['Drama']]
1856,1091,"[['Horror', 'Mystery', 'Science Fiction']]"
1857,40805,"[['Action', 'Crime', 'Comedy']]"
1858,44564,"[['Comedy', 'Drama']]"
1859,72113,"[['Comedy', 'Drama']]"
1860,39254,"[['Action', 'Science Fiction', 'Drama']]"
1861,61891,"[['Drama', 'History', 'Thriller']]"
1862,38319,"[['Comedy', 'Fantasy', 'Adventure', 'Action']]"
1863,69668,"[['Mystery', 'Drama', 'Thriller']]"
1864,45610,"[['Action', 'Thriller', 'Crime']]"
1865,38321,"[['Horror', 'Action', 'Thriller']]"
1866,23514,"[['Comedy', 'Drama']]"
1867,73937,[['Comedy']]
1868,70578,[['Thriller']]
1869,58233,"[['Crime', 'Adventure', 'Action', 'Comedy', 'Thriller']]"
1870,47327,"[['Fantasy', 'Thriller', 'Action', 'Crime']]"
1871,23629,"[['Action', 'Fantasy', 'Thriller']]"
1872,51052,"[['Drama', 'Animation', 'Family', 'Comedy']]"
1873,52451,"[['Adventure', 'Action', 'Thriller']]"
1874,17578,"[['Adventure', 'Animation', 'Mystery']]"
1875,49849,"[['Action', 'Science Fiction', 'Thriller', 'Western']]"
1876,37430,"[['Adventure', 'Fantasy', 'Action']]"
1877,65759,"[['Animation', 'Comedy', 'Family']]"
1878,44826,"[['Adventure', 'Drama', 'Family']]"
1879,44912,"[['Adventure', 'Action', 'Thriller', 'Science Fiction']]"
1880,50321,"[['Adventure', 'Animation', 'Family']]"
1881,24428,"[['Science Fiction', 'Action', 'Adventure']]"
1882,70160,"[['Science Fiction', 'Adventure', 'Fantasy']]"
1883,49026,"[['Action', 'Crime', 'Drama', 'Thriller']]"
1884,50620,"[['Adventure', 'Fantasy', 'Drama', 'Romance']]"
1885,72105,"[['Comedy', 'Fantasy']]"
1886,73723,"[['Animation', 'Family']]"
1887,49051,"[['Adventure', 'Fantasy', 'Action']]"
1888,72976,"[['History', 'Drama']]"
1889,82693,"[['Drama', 'Comedy', 'Romance']]"
1890,77930,"[['Drama', 'Comedy']]"
1891,37724,"[['Action', 'Adventure', 'Thriller']]"
1892,64688,"[['Action', 'Comedy', 'Crime']]"
1893,72570,"[['Drama', 'Romance']]"
1894,82675,"[['Action', 'Crime', 'Thriller']]"
1895,68734,"[['Drama', 'Thriller']]"
1896,67660,"[['Comedy', 'Romance']]"
1897,80321,"[['Animation', 'Family', 'Comedy', 'Adventure']]"
1898,57800,"[['Animation', 'Comedy', 'Adventure', 'Family']]"
1899,76492,"[['Animation', 'Comedy', 'Family', 'Fantasy']]"
1900,68718,"[['Drama', 'Western']]"
1901,87502,[['Drama']]
1902,75674,"[['Action', 'Thriller', 'War']]"
1903,97630,"[['Thriller', 'Drama', 'History']]"
1904,76726,"[['Science Fiction', 'Drama', 'Thriller']]"
1905,62177,"[['Animation', 'Adventure', 'Comedy', 'Family', 'Action', 'Fantasy']]"
1906,88042,[['Comedy']]
1907,76487,"[['Thriller', 'Horror']]"
1908,82990,[['Horror']]
1909,114150,"[['Comedy', 'Music', 'Romance']]"
1910,82507,"[['Horror', 'Thriller', 'Mystery']]"
1911,57214,[['Comedy']]
1912,77866,"[['Thriller', 'Action', 'Drama', 'Crime']]"
1913,59961,"[['Action', 'Thriller']]"
1914,65086,"[['Drama', 'Horror', 'Thriller']]"
1915,59967,"[['Action', 'Thriller', 'Science Fiction']]"
1916,77877,"[['Drama', 'Romance']]"
1917,77883,"[['Horror', 'Thriller']]"
1918,77016,"[['Crime', 'Drama', 'Thriller']]"
1919,82696,"[['Drama', 'Comedy', 'Romance']]"
1920,89492,[['Comedy']]
1921,1930,"[['Action', 'Adventure', 'Fantasy']]"
1922,83666,"[['Comedy', 'Drama', 'Romance']]"
1923,82650,"[['Comedy', 'Family']]"
1924,71864,"[['Fantasy', 'Drama', 'Comedy', 'Family']]"
1925,72545,"[['Adventure', 'Action', 'Science Fiction']]"
1926,82690,"[['Family', 'Animation', 'Comedy', 'Adventure']]"
1927,82505,"[['Horror', 'Thriller']]"
1928,75780,"[['Crime', 'Drama', 'Thriller', 'Action']]"
1929,93856,"[['Horror', 'Thriller']]"
1930,68179,"[['Animation', 'Comedy', 'Adventure', 'Family', 'Science Fiction']]"
1931,76489,[['Comedy']]
1932,14838,"[['Thriller', 'Horror', 'Crime']]"
1933,103731,[['Drama']]
1934,82633,"[['Crime', 'Drama', 'Western']]"
1935,84175,"[['Drama', 'Fantasy']]"
1936,122081,"[['Drama', 'Crime']]"
1937,71552,[['Comedy']]
1938,97367,"[['Drama', 'Crime']]"
1939,87825,"[['Drama', 'Romance']]"
1940,83686,"[['Drama', 'Thriller']]"
1941,113947,"[['Drama', 'Romance', 'Comedy']]"
1942,84892,[['Drama']]
1943,87826,"[['Comedy', 'Action']]"
1944,84332,"[['Comedy', 'Romance', 'Science Fiction', 'Drama']]"
1945,87496,"[['Drama', 'Thriller']]"
1946,82525,"[['Crime', 'Drama', 'Thriller']]"
1947,85446,"[['Music', 'Drama', 'Romance']]"
1948,84340,[['Comedy']]
1949,76494,"[['Romance', 'Comedy', 'Drama']]"
1950,2048,"[['Action', 'Science Fiction']]"
1951,97430,[['Action']]
1952,84200,"[['Comedy', 'Drama']]"
1953,84188,"[['Drama', 'Thriller']]"
1954,64689,"[['Crime', 'Thriller']]"
1955,86838,"[['Comedy', 'Crime']]"
1956,84341,"[['Comedy', 'Drama']]"
1957,104755,"[['Horror', 'Thriller']]"
1958,114779,[['Comedy']]
1959,85414,"[['Crime', 'Action', 'Thriller']]"
1960,134597,"[['Horror', 'Thriller']]"
1961,127867,"[['Comedy', 'Fantasy', 'Thriller']]"
1962,72207,"[['Comedy', 'Romance']]"
1963,84306,"[['Romance', 'Comedy', 'Drama']]"
1964,84199,"[['Drama', 'Comedy', 'Romance']]"
1965,84174,"[['Comedy', 'Romance']]"
1966,123109,"[['Horror', 'Thriller']]"
1967,82687,[['Comedy']]
1968,88005,"[['Comedy', 'Drama', 'Romance', 'Adventure']]"
1969,89691,"[['Horror', 'Thriller']]"
1970,70981,"[['Science Fiction', 'Adventure', 'Mystery']]"
1971,98548,[['Drama']]
1972,62214,"[['Animation', 'Comedy', 'Family']]"
1973,77174,"[['Family', 'Animation', 'Adventure', 'Comedy']]"
1974,60599,"[['Drama', 'Thriller']]"
1975,82679,[['Comedy']]
1976,71668,"[['Horror', 'Thriller', 'Comedy']]"
1977,127373,[['Drama']]
1978,76493,[['Comedy']]
1979,103332,"[['Comedy', 'Romance', 'Fantasy', 'Drama']]"
1980,81796,"[['Action', 'Thriller', 'Science Fiction']]"
1981,27346,[['Horror']]
1982,133694,[['Drama']]
1983,52520,"[['Fantasy', 'Action', 'Horror']]"
1984,68812,"[['Thriller', 'Crime', 'Drama']]"
1985,77953,[['Comedy']]
1986,72431,"[['Drama', 'Action', 'Adventure', 'History', 'War']]"
1987,127517,"[['Drama', 'Thriller']]"
1988,94348,"[['Action', 'Thriller', 'Crime', 'Mystery']]"
1989,112336,[['Drama']]
1990,70436,"[['Crime', 'Thriller', 'Mystery']]"
1991,122857,"[['Action', 'Science Fiction', 'Thriller']]"
1992,59962,"[['Action', 'Comedy', 'Romance']]"
1993,121824,"[['Thriller', 'Comedy', 'Action']]"
1994,49040,"[['Action', 'Thriller']]"
1995,82390,"[['Thriller', 'Drama', 'Mystery']]"
1996,97614,"[['Crime', 'Drama', 'Thriller']]"
1997,79694,"[['Horror', 'Thriller']]"
1998,72387,"[['Action', 'Crime', 'Thriller']]"
1999,54054,"[['Action', 'Comedy', 'Crime']]"
2000,82684,[['Drama']]
2001,58595,"[['Adventure', 'Fantasy', 'Drama']]"
2002,49526,"[['Crime', 'Action', 'Thriller']]"
2003,76163,"[['Action', 'Adventure', 'Thriller']]"
2004,68722,[['Drama']]
2005,77948,"[['Action', 'Thriller', 'Mystery']]"
2006,112937,"[['Adventure', 'Family', 'Fantasy']]"
2007,78698,"[['Adventure', 'Drama', 'Romance']]"
2008,62764,"[['Adventure', 'Comedy', 'Family', 'Fantasy']]"
2009,60747,"[['Action', 'Thriller']]"
2010,72358,"[['Drama', 'Comedy']]"
2011,77875,"[['Comedy', 'Romance']]"
2012,71679,"[['Action', 'Horror', 'Science Fiction']]"
2013,49527,"[['Action', 'Thriller', 'Crime']]"
2014,72197,"[['Animation', 'Adventure', 'Family', 'Comedy']]"
2015,83770,"[['Adventure', 'Drama']]"
2016,135540,[['Comedy']]
2017,84305,"[['Drama', 'Comedy']]"
2018,72331,"[['Action', 'Fantasy', 'Horror']]"
2019,80035,"[['Comedy', 'Action', 'Science Fiction']]"
2020,87428,"[['Comedy', 'Drama']]"
2021,127493,"[['Action', 'Crime', 'Thriller']]"
2022,70074,"[['Action', 'Crime', 'Thriller']]"
2023,80585,"[['Comedy', 'Drama', 'Music', 'Romance']]"
2024,49049,"[['Action', 'Science Fiction']]"
2025,81188,"[['Family', 'Animation', 'Fantasy', 'Action', 'Adventure']]"
2026,41154,"[['Action', 'Comedy', 'Science Fiction']]"
2027,64635,"[['Action', 'Science Fiction', 'Thriller']]"
2028,57165,"[['Fantasy', 'Adventure']]"
2029,62213,"[['Comedy', 'Fantasy']]"
2030,83542,"[['Drama', 'Science Fiction']]"
2031,44833,"[['Thriller', 'Action', 'Adventure', 'Science Fiction']]"
2032,49529,"[['Action', 'Adventure', 'Science Fiction']]"
2033,101299,"[['Adventure', 'Action', 'Science Fiction']]"
2034,93456,"[['Animation', 'Comedy', 'Family']]"
2035,109445,"[['Animation', 'Family', 'Adventure', 'Fantasy']]"
2036,728619,"[['Action', 'History', 'Animation', 'Adventure']]"
2037,49047,"[['Science Fiction', 'Thriller', 'Drama']]"
2038,138843,"[['Horror', 'Thriller']]"
2039,136795,"[['Action', 'Comedy', 'Crime']]"
2040,138832,"[['Comedy', 'Crime']]"
2041,168672,"[['Drama', 'Crime']]"
2042,109431,"[['Comedy', 'Crime']]"
2043,208134,[['Comedy']]
2044,132363,[['Drama']]
2045,193756,"[['War', 'Action', 'Drama', 'History']]"
2046,82992,"[['Action', 'Thriller', 'Crime']]"
2047,91586,"[['Horror', 'Thriller']]"
2048,109443,[['Comedy']]
2049,109414,"[['Action', 'Comedy']]"
2050,62211,"[['Animation', 'Family']]"
2051,49521,"[['Action', 'Adventure', 'Science Fiction']]"
2052,158015,"[['Science Fiction', 'Horror', 'Thriller']]"
2053,109410,[['Drama']]
2054,109418,[['Comedy']]
2055,146304,[['Comedy']]
2056,49519,"[['Animation', 'Adventure', 'Family', 'Fantasy', 'Comedy', 'Action']]"
2057,109424,"[['Action', 'Drama', 'Thriller']]"
2058,140823,"[['Comedy', 'Drama', 'History']]"
2059,112949,"[['Romance', 'Thriller']]"
2060,75656,"[['Thriller', 'Crime']]"
2061,109451,"[['Animation', 'Family', 'Comedy']]"
2062,151960,"[['Animation', 'Family', 'Adventure', 'Comedy']]"
2063,64682,"[['Drama', 'Romance']]"
2064,158011,"[['Crime', 'Thriller']]"
2065,54138,"[['Action', 'Adventure', 'Science Fiction']]"
2066,139038,"[['Comedy', 'Horror']]"
2067,109428,[['Horror']]
2068,76203,"[['Drama', 'History']]"
2069,76338,"[['Action', 'Adventure', 'Fantasy']]"
2070,137093,[['Comedy']]
2071,57158,"[['Fantasy', 'Adventure', 'Action']]"
2072,82654,"[['Horror', 'Comedy', 'Romance']]"
2073,117263,"[['Action', 'Thriller']]"
2074,134411,"[['Thriller', 'Drama', 'Action']]"
2075,205220,[['Drama']]
2076,134374,"[['Crime', 'Comedy']]"
2077,157547,[['Horror']]
2078,152532,"[['Drama', 'History']]"
2079,138697,"[['Romance', 'Comedy', 'Drama']]"
2080,68728,"[['Fantasy', 'Adventure', 'Family']]"
2081,106646,"[['Crime', 'Drama', 'Comedy']]"
2082,147773,"[['Comedy', 'Drama']]"
2083,160588,[['Drama']]
2084,157354,[['Drama']]
2085,146233,"[['Drama', 'Thriller', 'Crime']]"
2086,136400,"[['Action', 'Comedy', 'Crime']]"
2087,76617,"[['Horror', 'Thriller']]"
2088,145135,"[['Science Fiction', 'Thriller', 'Horror']]"
2089,152737,"[['Comedy', 'Drama']]"
2090,1072798,"[['War', 'Drama']]"
2091,76170,"[['Action', 'Science Fiction', 'Adventure', 'Fantasy']]"
2092,72190,"[['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']]"
2093,4258,[['Comedy']]
2094,146203,"[['Horror', 'Thriller']]"
2095,209263,"[['Comedy', 'Drama', 'Romance']]"
2096,109439,[['Comedy']]
2097,198277,"[['Comedy', 'Music', 'Romance', 'Drama']]"
2098,116711,"[['Animation', 'Adventure', 'Family', 'Fantasy']]"
2099,874891,"[['Drama', 'Horror']]"
2100,107985,"[['Comedy', 'Action', 'Science Fiction']]"
2101,60304,"[['Fantasy', 'Horror', 'Action']]"
2102,129670,"[['Drama', 'Adventure']]"
2103,7342,"[['Drama', 'Horror', 'TV Movie']]"
2104,132344,"[['Romance', 'Drama']]"
2105,144340,"[['Comedy', 'Drama', 'Romance']]"
2106,146239,[['Comedy']]
2107,157386,"[['Comedy', 'Drama', 'Romance']]"
2108,115782,"[['Drama', 'History']]"
2109,87421,"[['Science Fiction', 'Action', 'Thriller']]"
2110,87818,[['Comedy']]
2111,152601,"[['Romance', 'Science Fiction', 'Drama']]"
2112,203833,[['Drama']]
2113,86829,"[['Drama', 'Music']]"
2114,171424,"[['Horror', 'Thriller', 'Adventure']]"
2115,109421,"[['Thriller', 'Crime', 'Drama']]"
2116,129139,"[['Comedy', 'Romance']]"
2117,59859,"[['Action', 'Adventure', 'Crime']]"
2118,175574,"[['Animation', 'Comedy', 'Family']]"
2119,145197,"[['Drama', 'Science Fiction']]"
2120,220289,"[['Thriller', 'Science Fiction']]"
2121,175291,"[['Comedy', 'Crime', 'Drama']]"
2122,188166,"[['Crime', 'Thriller']]"
2123,109729,"[['Thriller', 'Drama']]"
2124,113148,"[['Comedy', 'Drama']]"
2125,210479,"[['Drama', 'Thriller']]"
2126,204082,"[['Action', 'Thriller']]"
2127,96936,"[['Drama', 'Crime']]"
2128,209403,[['Comedy']]
2129,72525,"[['Drama', 'Comedy']]"
2130,152747,"[['Action', 'Adventure', 'Drama']]"
2131,157847,[['Drama']]
2132,143049,[['Comedy']]
