,IMDB_ID,original_title,year,date_published,genre 1 kaggle,genre 2 kaggle,genre 3 kaggle,duration,country,language_1,language_2,language_3,director,writer,actors,actors_1,actors_f2,description,desc35,avg_vote,votes,Budget - Inflation Adjusted, budget , USA Gross Income - Inflation Adjusted , usa_gross_income , WW Gross Income - Inflation Adjusted , worlwide_gross_income ,reviews_from_users,Unnamed: 0,Revenue,Release Date,Runtime,Original Title,ID.1,Popularity,Vote Average,Budget,Genre List,Vote Count
10,tt0120913,Titan A.E.,2000,29/09/2000,Animation, Action, Adventure,94,USA,English,Mandarin,,"Don Bluth, Gary Goldman","Hans Bauer, Randall McCormick","Drew Barrymore, Jim Breuer, Ken Hudson Campbell, Thomas A. Chantler, Tsai Chin, Elaine A. Clark, Roy Conrad, Jim Cummings, Matt Damon, Janeane Garofalo, Leslie Hedger, Roger Jackson, David L. Lander, Nathan Lane, John Leguizamo",Drew Barrymore,"Drew Barrymore, Jim Breuer",A young man learns that he has to find a hidden Earth ship before an enemy alien species does in order to secure the survival of humanity.,A young man learns that he has,6.6,58060,"$112,722,560.98 ","$75,000,000.00 ","$34,197,659.33 ","$22,753,426.00 ","$55,241,019.63 ","$36,754,634.00 ",396.0,180,36754634,6/16/00,94,Titan A.E.,7450,20.123,6.598,75000000,"[['Animation', 'Action', 'Science Fiction', 'Family', 'Adventure']]",933
11,tt0120917,The Emperor's New Groove,2000,6/4/01,Animation, Adventure, Comedy,78,USA,English,,,Mark Dindal,"Chris Williams, Mark Dindal","David Spade, John Goodman, Eartha Kitt, Patrick Warburton, Wendie Malick, Kellyann Kelso, Eli Russell Linnetz, Stephen J. Anderson, Bob Bergen, Rodger Bumpass, Robert Clotworthy, Jennifer Darling, Patti Deutsch, John Fiedler, Miriam Flynn",David Spade,"David Spade, John Goodman","Emperor Kuzco is turned into a llama by his ex-administrator Yzma, and must now regain his throne with the help of Pacha, the gentle llama herder.",Emperor Kuzco is turned into a,7.3,175207,"$150,296,747.97 ","$100,000,000.00 ","$134,219,034.41 ","$89,302,687.00 ","$254,494,006.97 ","$169,327,687.00 ",330.0,146,169327687,12/15/00,78,The Emperor's New Groove,11688,101.067,7.548,100000000,"[['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']]",5853
12,tt0121164,Corpse Bride,2005,28/10/2005,Animation, Drama, Family,77,"USA, UK",English,,,"Tim Burton, Mike Johnson","Tim Burton, Carlos Grangel","Johnny Depp, Helena Bonham Carter, Emily Watson, Tracey Ullman, Paul Whitehouse, Joanna Lumley, Albert Finney, Richard E. Grant, Christopher Lee, Michael Gough, Jane Horrocks, Enn Reitel, Deep Roy, Danny Elfman, Stephen Ballantyne",Johnny Depp,"Johnny Depp, Helena Bonham Carter","When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her.",When a shy groom practices his,7.3,237421,"$53,007,885.30 ","$40,000,000.00 ","$70,711,340.90 ","$53,359,111.00 ","$156,493,637.26 ","$118,090,836.00 ",525.0,742,118133252,9/12/05,77,Corpse Bride,3933,93.087,7.512,40000000,"[['Romance', 'Fantasy', 'Animation']]",7865
13,tt0121164,Corpse Bride,2005,28/10/2005,Animation, Drama, Family,77,"USA, UK",English,,,"Tim Burton, Mike Johnson","Tim Burton, Carlos Grangel","Johnny Depp, Helena Bonham Carter, Emily Watson, Tracey Ullman, Paul Whitehouse, Joanna Lumley, Albert Finney, Richard E. Grant, Christopher Lee, Michael Gough, Jane Horrocks, Enn Reitel, Deep Roy, Danny Elfman, Stephen Ballantyne",Johnny Depp,"Johnny Depp, Helena Bonham Carter","When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her.",When a shy groom practices his,7.3,237421,"$53,007,885.30 ","$40,000,000.00 ","$70,711,340.90 ","$53,359,111.00 ","$156,493,637.26 ","$118,090,836.00 ",525.0,743,118133252,9/12/05,77,Corpse Bride,3933,93.087,7.512,40000000,"[['Romance', 'Fantasy', 'Animation']]",7865
14,tt0121164,Corpse Bride,2005,28/10/2005,Animation, Drama, Family,77,"USA, UK",English,,,"Tim Burton, Mike Johnson","Tim Burton, Carlos Grangel","Johnny Depp, Helena Bonham Carter, Emily Watson, Tracey Ullman, Paul Whitehouse, Joanna Lumley, Albert Finney, Richard E. Grant, Christopher Lee, Michael Gough, Jane Horrocks, Enn Reitel, Deep Roy, Danny Elfman, Stephen Ballantyne",Johnny Depp,"Johnny Depp, Helena Bonham Carter","When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her.",When a shy groom practices his,7.3,237421,"$53,007,885.30 ","$40,000,000.00 ","$70,711,340.90 ","$53,359,111.00 ","$156,493,637.26 ","$118,090,836.00 ",525.0,744,118133252,9/12/05,77,Corpse Bride,3933,93.087,7.512,40000000,"[['Romance', 'Fantasy', 'Animation']]",7865
15,tt0121164,Corpse Bride,2005,28/10/2005,Animation, Drama, Family,77,"USA, UK",English,,,"Tim Burton, Mike Johnson","Tim Burton, Carlos Grangel","Johnny Depp, Helena Bonham Carter, Emily Watson, Tracey Ullman, Paul Whitehouse, Joanna Lumley, Albert Finney, Richard E. Grant, Christopher Lee, Michael Gough, Jane Horrocks, Enn Reitel, Deep Roy, Danny Elfman, Stephen Ballantyne",Johnny Depp,"Johnny Depp, Helena Bonham Carter","When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her.",When a shy groom practices his,7.3,237421,"$53,007,885.30 ","$40,000,000.00 ","$70,711,340.90 ","$53,359,111.00 ","$156,493,637.26 ","$118,090,836.00 ",525.0,745,118133252,9/12/05,77,Corpse Bride,3933,93.087,7.512,40000000,"[['Romance', 'Fantasy', 'Animation']]",7865
16,tt0121164,Corpse Bride,2005,28/10/2005,Animation, Drama, Family,77,"USA, UK",English,,,"Tim Burton, Mike Johnson","Tim Burton, Carlos Grangel","Johnny Depp, Helena Bonham Carter, Emily Watson, Tracey Ullman, Paul Whitehouse, Joanna Lumley, Albert Finney, Richard E. Grant, Christopher Lee, Michael Gough, Jane Horrocks, Enn Reitel, Deep Roy, Danny Elfman, Stephen Ballantyne",Johnny Depp,"Johnny Depp, Helena Bonham Carter","When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her.",When a shy groom practices his,7.3,237421,"$53,007,885.30 ","$40,000,000.00 ","$70,711,340.90 ","$53,359,111.00 ","$156,493,637.26 ","$118,090,836.00 ",525.0,746,118133252,9/12/05,77,Corpse Bride,3933,93.087,7.512,40000000,"[['Romance', 'Fantasy', 'Animation']]",7865
17,tt0121164,Corpse Bride,2005,28/10/2005,Animation, Drama, Family,77,"USA, UK",English,,,"Tim Burton, Mike Johnson","Tim Burton, Carlos Grangel","Johnny Depp, Helena Bonham Carter, Emily Watson, Tracey Ullman, Paul Whitehouse, Joanna Lumley, Albert Finney, Richard E. Grant, Christopher Lee, Michael Gough, Jane Horrocks, Enn Reitel, Deep Roy, Danny Elfman, Stephen Ballantyne",Johnny Depp,"Johnny Depp, Helena Bonham Carter","When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her.",When a shy groom practices his,7.3,237421,"$53,007,885.30 ","$40,000,000.00 ","$70,711,340.90 ","$53,359,111.00 ","$156,493,637.26 ","$118,090,836.00 ",525.0,747,118133252,9/12/05,77,Corpse Bride,3933,93.087,7.512,40000000,"[['Romance', 'Fantasy', 'Animation']]",7865
18,tt0121164,Corpse Bride,2005,28/10/2005,Animation, Drama, Family,77,"USA, UK",English,,,"Tim Burton, Mike Johnson","Tim Burton, Carlos Grangel","Johnny Depp, Helena Bonham Carter, Emily Watson, Tracey Ullman, Paul Whitehouse, Joanna Lumley, Albert Finney, Richard E. Grant, Christopher Lee, Michael Gough, Jane Horrocks, Enn Reitel, Deep Roy, Danny Elfman, Stephen Ballantyne",Johnny Depp,"Johnny Depp, Helena Bonham Carter","When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her.",When a shy groom practices his,7.3,237421,"$53,007,885.30 ","$40,000,000.00 ","$70,711,340.90 ","$53,359,111.00 ","$156,493,637.26 ","$118,090,836.00 ",525.0,748,118133252,9/12/05,77,Corpse Bride,3933,93.087,7.512,40000000,"[['Romance', 'Fantasy', 'Animation']]",7865
19,tt0121164,Corpse Bride,2005,28/10/2005,Animation, Drama, Family,77,"USA, UK",English,,,"Tim Burton, Mike Johnson","Tim Burton, Carlos Grangel","Johnny Depp, Helena Bonham Carter, Emily Watson, Tracey Ullman, Paul Whitehouse, Joanna Lumley, Albert Finney, Richard E. Grant, Christopher Lee, Michael Gough, Jane Horrocks, Enn Reitel, Deep Roy, Danny Elfman, Stephen Ballantyne",Johnny Depp,"Johnny Depp, Helena Bonham Carter","When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her.",When a shy groom practices his,7.3,237421,"$53,007,885.30 ","$40,000,000.00 ","$70,711,340.90 ","$53,359,111.00 ","$156,493,637.26 ","$118,090,836.00 ",525.0,749,118133252,9/12/05,77,Corpse Bride,3933,93.087,7.512,40000000,"[['Romance', 'Fantasy', 'Animation']]",7865
20,tt0121765,Star Wars: Episode II - Attack of the Clones,2002,16/05/2002,Action, Adventure, Fantasy,142,USA,English,,,George Lucas,"George Lucas, Jonathan Hales","Ewan McGregor, Natalie Portman, Hayden Christensen, Christopher Lee, Samuel L. Jackson, Frank Oz, Ian McDiarmid, Pernilla August, Temuera Morrison, Jimmy Smits, Jack Thompson, Leeanna Walsman, Ahmed Best, Rose Byrne, Oliver Ford Davies",Ewan McGregor,"Ewan McGregor, Natalie Portman","Ten years after initially meeting, Anakin Skywalker shares a forbidden romance with Padmé Amidala, while Obi-Wan Kenobi investigates an assassination attempt on the senator and discovers a secret clone army crafted for the Jedi.","Ten years after initially meeting,",6.5,625761,"$165,443,385.21 ","$115,000,000.00 ","$446,951,404.98 ","$310,676,740.00 ","$940,552,794.97 ","$653,779,970.00 ",3660.0,341,649398328,5/15/02,142,Star Wars: Episode II - Attack of the Clones,1894,42.838,6.546,120000000,"[['Adventure', 'Action', 'Science Fiction']]",11815
21,tt0121766,Star Wars: Episode III - Revenge of the Sith,2005,20/05/2005,Action, Adventure, Fantasy,140,USA,English,,,George Lucas,George Lucas,"Ewan McGregor, Natalie Portman, Hayden Christensen, Ian McDiarmid, Samuel L. Jackson, Jimmy Smits, Frank Oz, Anthony Daniels, Christopher Lee, Keisha Castle-Hughes, Silas Carson, Jay Laga'aia, Bruce Spence, Wayne Pygram, Temuera Morrison",Ewan McGregor,"Ewan McGregor, Natalie Portman","Three years into the Clone Wars, the Jedi rescue Palpatine from Count Dooku. As Obi-Wan pursues a new threat, Anakin acts as a double agent between the Jedi Council and Palpatine and is lured into a sinister plan to rule the galaxy.","Three years into the Clone Wars,",7.5,694239,"$149,747,275.99 ","$113,000,000.00 ","$503,933,478.26 ","$380,270,577.00 ","$1,150,788,680.10 ","$868,390,560.00 ",3569.0,828,850000000,5/17/05,140,Star Wars: Episode III - Revenge of the Sith,1895,38.09,7.399,113000000,"[['Adventure', 'Action', 'Science Fiction']]",12253
22,tt0122459,Return to Me,2000,9/6/00,Comedy, Drama, Romance,115,USA,English,Italian,,Bonnie Hunt,"Bonnie Hunt, Don Lake","David Duchovny, Minnie Driver, Carroll O'Connor, Robert Loggia, Bonnie Hunt, David Alan Grier, Joely Richardson, Eddie Jones, Jim Belushi, Marianne Muellerleile, William Bronder, Brian Howe, Chris Barnes, Adam Tanguay, Karson Pound",David Duchovny,"David Duchovny, Minnie Driver",A man who falls in love with the woman who received his wife's heart must decide which woman it is who holds his heart.,A man who falls in love with the,6.9,19351,"$36,071,219.51 ","$24,000,000.00 ","$49,181,301.24 ","$32,722,798.00 ","$55,023,631.92 ","$36,609,995.00 ",292.0,72,36609995,4/7/00,115,Return to Me,2621,11.299,6.6,24000000,"[['Romance', 'Comedy']]",375
23,tt0125022,Heartbreakers,2001,31/08/2001,Comedy, Crime, Romance,123,USA,English,Russian,,David Mirkin,"Robert Dunn, Paul Guay","Sigourney Weaver, Jennifer Love Hewitt, Ray Liotta, Jason Lee, Anne Bancroft, Jeffrey Jones, Gene Hackman, Nora Dunn, Julio Oscar Mechoso, Ricky Jay, Sarah Silverman, Zach Galifianakis, Michael Hitchcock, Pierre Gonneau, Shawn Colvin",Sigourney Weaver,"Sigourney Weaver, Jennifer Love Hewitt",A mother and daughter con team seduce and scam wealthy men.,A mother and daughter con team,6.2,50857,"$51,148,418.97 ","$35,000,000.00 ","$58,947,247.85 ","$40,336,607.00 ","$84,404,255.85 ","$57,756,408.00 ",223.0,247,57756408,3/23/01,123,Heartbreakers,10833,20.722,6.051,35000000,"[['Comedy', 'Romance', 'Crime']]",774
24,tt0126029,Shrek,2001,15/06/2001,Animation, Adventure, Comedy,90,USA,English,,,"Andrew Adamson, Vicky Jenson","William Steig, Ted Elliott","Mike Myers, Eddie Murphy, Cameron Diaz, John Lithgow, Vincent Cassel, Peter Dennis, Clive Pearse, Jim Cummings, Bobby Block, Chris Miller, Cody Cameron, Kathleen Freeman, Michael Galasso, Christopher Knights, Simon J. Smith",Mike Myers,"Mike Myers, Eddie Murphy","A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back.",A mean lord exiles fairytale creatures,7.8,600116,"$87,683,003.95 ","$60,000,000.00 ","$391,161,203.62 ","$267,665,011.00 ","$712,818,686.89 ","$487,769,799.00 ",1071.0,184,487853320,5/18/01,90,Shrek,808,239.119,7.7,60000000,"[['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']]",15056
25,tt0130623,Dinosaur,2000,15/06/2000,Animation, Adventure, Family,82,USA,English,,,"Eric Leighton, Ralph Zondag","Thom Enriquez, John Harrison","Alfre Woodard, Ossie Davis, Max Casella, Hayden Panettiere, D.B. Sweeney, Samuel E. Wright, Peter Siragusa, Julianna Margulies, Joan Plowright, Della Reese, Matt Adler, Sandina Bailo-Lape, Edie Lehmann Boddicker, Zachary Bostrom, Cathy Cavadini",Alfre Woodard,"Alfre Woodard, Ossie Davis",An orphaned dinosaur raised by lemurs joins an arduous trek to a sancturary after a meteorite shower destroys his family home.,An orphaned dinosaur raised by,6.5,51947,"$191,628,353.66 ","$127,500,000.00 ","$207,030,859.08 ","$137,748,063.00 ","$525,772,239.44 ","$349,822,765.00 ",258.0,68,354248063,5/19/00,82,Dinosaur,10567,75.168,6.527,127500000,"[['Family', 'Animation']]",2198
26,tt0131704,The Adventures of Rocky & Bullwinkle,2000,20/07/2001,Animation, Adventure, Comedy,92,"USA, Germany, South Korea, India, Canada",English,,,Des McAnuff,"Jay Ward, Kenneth Lonergan","Rene Russo, Jason Alexander, Piper Perabo, Randy Quaid, Robert De Niro, June Foray, Keith Scott, Janeane Garofalo, Carl Reiner, Jonathan Winters, John Goodman, Kenan Thompson, Kel Mitchell, James Rebhorn, David Alan Grier",Rene Russo,"Rene Russo, Jason Alexander","When enemies Boris, Natasha, and Fearless Leader escape into the real world with a nefarious scheme, Rocky and Bullwinkle do the same, and team up with a young F.B.I. Agent to stop the trio.","When enemies Boris, Natasha, and",4.2,19101,"$114,225,528.46 ","$76,000,000.00 ","$39,085,901.74 ","$26,005,820.00 ","$52,806,491.86 ","$35,134,820.00 ",202.0,178,35134820,6/30/00,88,The Adventures of Rocky & Bullwinkle,17711,13.639,4.1,76000000,"[['Family', 'Adventure', 'Animation', 'Comedy', 'Fantasy']]",319
27,tt0132245,Driven,2001,27/04/2001,Action, Drama, Sport,116,"USA, Canada, Australia",English,German,Spanish,Renny Harlin,"Jan Skrentny, Neal Tabachnick","Sylvester Stallone, Burt Reynolds, Kip Pardue, Stacy Edwards, Til Schweiger, Gina Gershon, Estella Warren, Cristián de la Fuente, Brent Briscoe, Robert Sean Leonard, Verona Pooth, Jasmin Wagner, Chip Ganassi, John Della Penna, Dan Duran",Sylvester Stallone,"Sylvester Stallone, Burt Reynolds",A young hot shot driver is in the middle of a championship season and is coming apart at the seams. A former CART champion is called in to give him guidance.,A young hot shot driver is in,4.6,38891,"$137,370,039.53 ","$94,000,000.00 ","$47,816,559.81 ","$32,720,065.00 ","$80,003,051.31 ","$54,744,738.00 ",347.0,335,54744738,4/27/01,116,Driven,10477,15.559,5.162,94000000,"[['Action', 'Drama']]",611
28,tt0133240,Treasure Planet,2002,20/12/2002,Animation, Adventure, Family,95,USA,English,,,"Ron Clements, John Musker","Robert Louis Stevenson, Ron Clements","Roscoe Lee Browne, Corey Burton, Dane A. Davis, Joseph Gordon-Levitt, Tony Jay, Austin Majors, Patrick McGoohan, Michael McShane, Laurie Metcalf, Brian Murray, David Hyde Pierce, Martin Short, Emma Thompson, Michael Wincott, Jack Angel",Roscoe Lee Browne,"Roscoe Lee Browne, Corey Burton","A Disney animated version of ""Treasure Island"". The only difference is that this movie is set in outer space with alien worlds and other galactic wonders.","A Disney animated version of ""Treasure",7.2,99484,"$201,409,338.52 ","$140,000,000.00 ","$54,922,575.79 ","$38,176,783.00 ","$158,309,700.94 ","$110,041,363.00 ",266.0,490,109578115,11/26/02,95,Treasure Planet,9016,59.102,7.53,140000000,"[['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']]",3625
29,tt0134084,Scream 3,2000,1/9/00,Horror, Mystery,,116,USA,English,,,Wes Craven,"Kevin Williamson, Ehren Kruger","Liev Schreiber, Beth Toussaint, Roger Jackson, Kelly Rutherford, Neve Campbell, Courteney Cox, Julie Janney, Richmond Arquette, Patrick Dempsey, Lynn McRee, Nancy O'Dell, Ken Taylor, Scott Foley, Roger Corman, Lance Henriksen",Liev Schreiber,"Liev Schreiber, Beth Toussaint","While Sidney and her friends visit the Hollywood set of Stab 3, the third film based on the Woodsboro murders, another Ghostface killer rises to terrorize them.",While Sidney and her friends visit,5.6,121153,"$60,118,699.19 ","$40,000,000.00 ","$133,979,293.06 ","$89,143,175.00 ","$243,231,653.92 ","$161,834,276.00 ",763.0,24,161834276,2/3/00,116,Scream 3,4234,133.498,6.0,40000000,"[['Horror', 'Mystery']]",2871
30,tt0134847,Pitch Black,2000,24/11/2000,Action, Horror, Sci-Fi,109,"USA, Australia",English,Arabic,,David Twohy,"Jim Wheat, Ken Wheat","Vin Diesel, Radha Mitchell, Cole Hauser, Keith David, Lewis Fitz-Gerald, Claudia Black, Rhiana Griffith, John Moore, Simon Burke, Les Chantery, Sam Sari, Firass Dirani, Ric Anderson, Vic Wilson, Angela Moore",Vin Diesel,"Vin Diesel, Radha Mitchell","A commercial transport ship and its crew are marooned on a planet full of bloodthirsty creatures that only come out to feast at night. But then, they learn that a month-long eclipse is about to occur.",A commercial transport ship and,7.1,222655,"$34,568,252.03 ","$23,000,000.00 ","$58,977,434.36 ","$39,240,659.00 ","$79,939,321.80 ","$53,187,659.00 ",827.0,59,53187659,2/18/00,108,Pitch Black,2787,20.986,6.831,23000000,"[['Thriller', 'Science Fiction', 'Action']]",3906
31,tt0138524,Intolerable Cruelty,2003,17/10/2003,Comedy, Crime, Romance,100,USA,English,French,,"Joel Coen, Ethan Coen","Robert Ramsey, Matthew Stone","George Clooney, Catherine Zeta-Jones, Geoffrey Rush, Cedric the Entertainer, Edward Herrmann, Paul Adelstein, Richard Jenkins, Billy Bob Thornton, Julia Duffy, Jonathan Hadary, Tom Aldredge, Stacey Travis, Jack Kyle, Irwin Keyes, Judith Drake",George Clooney,"George Clooney, Catherine Zeta-Jones",A beautiful gold digger matches wits with a shrewd Beverly Hills divorce lawyer who is increasingly attracted to her.,A beautiful gold digger matches,6.2,89972,"$84,394,891.30 ","$60,000,000.00 ","$49,691,188.75 ","$35,327,628.00 ","$169,916,796.21 ","$120,801,243.00 ",335.0,610,119940815,9/2/03,100,Intolerable Cruelty,11775,17.439,5.922,60000000,"[['Crime', 'Comedy', 'Romance']]",1296
32,tt0138749,The Road to El Dorado,2000,13/10/2000,Animation, Adventure, Comedy,89,USA,English,,,"Bibo Bergeron, Don Paul","Terry Rossio, Ted Elliott","Kevin Kline, Kenneth Branagh, Rosie Perez, Armand Assante, Edward James Olmos, Jim Cummings, Frank Welker, Tobin Bell, Duncan Marjoribanks, Elijah Chiang, Cyrus Shaki-Khan, Elton John",Kevin Kline,"Kevin Kline, Kenneth Branagh","Two swindlers get their hands on a map to the fabled city of gold, El Dorado.",Two swindlers get their hands,6.9,82217,"$142,781,910.57 ","$95,000,000.00 ","$76,446,550.12 ","$50,863,742.00 ","$114,875,903.06 ","$76,432,727.00 ",163.0,171,76432727,3/31/00,89,The Road to El Dorado,10501,52.261,7.243,95000000,"[['Family', 'Adventure', 'Animation', 'Comedy', 'Fantasy']]",3366
33,tt0138946,The Yards,2000,1/6/01,Crime, Drama, Romance,115,USA,English,Spanish,,James Gray,"James Gray, Matt Reeves","Mark Wahlberg, Joaquin Phoenix, Charlize Theron, James Caan, Ellen Burstyn, Faye Dunaway, Steve Lawrence, Andy Davoli, Tony Musante, Victor Argo, Tomas Milian, Robert Montano, Victor Arnold, Chad Aaron, Louis Guss",Mark Wahlberg,"Mark Wahlberg, Joaquin Phoenix",Leo is released from prison after serving time for car theft. His plan to go straight falls apart when he meets his corrupt uncle for a job and later an old friend working there. It culminates at the (railroad) yards.,Leo is released from prison after,6.4,19633,"$36,071,219.51 ","$24,000,000.00 ","$1,336,667.13 ","$889,352.00 ","$1,388,796.06 ","$924,036.00 ",140.0,157,0,4/27/00,115,The Yards,19457,15.658,6.193,0,"[['Crime', 'Drama', 'Thriller']]",363
34,tt0139654,Training Day,2001,16/11/2001,Crime, Drama, Thriller,122,USA,English,Russian,Spanish,Antoine Fuqua,David Ayer,"Denzel Washington, Ethan Hawke, Scott Glenn, Tom Berenger, Harris Yulin, Raymond J. Barry, Cliff Curtis, Dr. Dre, Snoop Dogg, Macy Gray, Charlotte Ayanna, Eva Mendes, Nick Chinlund, Jaime Gomez, Raymond Cruz",Denzel Washington,"Denzel Washington, Ethan Hawke",A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isn't what he appears to be.,A rookie cop spends his first,7.7,381509,"$65,762,252.96 ","$45,000,000.00 ","$111,988,596.74 ","$76,631,907.00 ","$153,264,385.88 ","$104,876,233.00 ",712.0,216,104876233,10/5/01,122,Training Day,2034,52.228,7.471,45000000,"[['Action', 'Crime', 'Drama']]",5086
35,tt0141926,U-571,2000,6/10/00,Action, War,,116,"France, USA, Italy",English,German,,Jonathan Mostow,"Jonathan Mostow, Jonathan Mostow","Matthew McConaughey, Bill Paxton, Harvey Keitel, Jon Bon Jovi, David Keith, Thomas Kretschmann, Jake Weber, Jack Noseworthy, Tom Guiry, Will Estes, Terrence 'T.C.' Carson, Erik Palladino, Dave Power, Derk Cheetwood, Matthew Settle",Matthew McConaughey,Matthew McConaughey,A German submarine is boarded by disguised American submariners trying to capture their Enigma cipher machine.,A German submarine is boarded,6.6,75749,"$93,183,983.74 ","$62,000,000.00 ","$115,912,481.70 ","$77,122,415.00 ","$191,878,469.99 ","$127,666,415.00 ",637.0,64,127666415,4/20/00,116,U-571,3536,21.035,6.45,62000000,"[['War', 'Drama', 'Action', 'Thriller']]",1031
36,tt0144084,American Psycho,2000,25/05/2001,Comedy, Crime, Drama,101,"USA, Canada",English,Spanish,Cantonese,Mary Harron,"Bret Easton Ellis, Mary Harron","Christian Bale, Justin Theroux, Josh Lucas, Bill Sage, Chloë Sevigny, Reese Witherspoon, Samantha Mathis, Matt Ross, Jared Leto, Willem Dafoe, Cara Seymour, Guinevere Turner, Stephen Bogaert, Monika Meier, Reg E. Cathey",Christian Bale,"Christian Bale, Justin Theroux","A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.",A wealthy New York City investment,7.6,473137,"$10,520,772.36 ","$7,000,000.00 ","$22,650,148.26 ","$15,070,285.00 ","$51,501,531.33 ","$34,266,564.00 ",1267.0,75,34266564,4/13/00,102,American Psycho,1359,61.425,7.392,7000000,"[['Thriller', 'Drama', 'Crime']]",9128
37,tt0144528,Nutty Professor II: The Klumps,2000,20/10/2000,Comedy, Romance, Sci-Fi,106,USA,English,,,Peter Segal,"Jerry Lewis, Steve Oedekerk","Eddie Murphy, Janet Jackson, Larry Miller, John Ales, Richard Gant, Anna Maria Horsford, Melinda McGraw, Jamal Mixon, Gabriel Williams, Chris Elliott, Duffy Taylor, Earl Boen, Nikki Cox, Freda Payne, Sylvester Jenkins",Eddie Murphy,"Eddie Murphy, Janet Jackson","Scientist Sherman Klump's inventions, his upcoming marriage to his pretty colleague Denise Gaines and his reputation are threatened by his evil clone Buddy Love.","Scientist Sherman Klump's inventions,",4.4,47646,"$126,249,268.29 ","$84,000,000.00 ","$185,330,754.59 ","$123,309,890.00 ","$250,003,445.24 ","$166,339,890.00 ",181.0,31,123307945,7/27/00,106,Nutty Professor II: The Klumps,12107,19.351,4.982,84000000,"[['Fantasy', 'Comedy', 'Romance', 'Science Fiction']]",1139
38,tt0144964,Highlander: Endgame,2000,1/9/00,Action, Adventure, Fantasy,87,"UK, USA, Luxembourg",English,French,Scottish Gaelic,Douglas Aarniokoski,"Gregory Widen, Eric Bernt","Adrian Paul, Christopher Lambert, Bruce Payne, Lisa Barbuscia, Donnie Yen, Jim Byrnes, Peter Wingfield, Damon Dash, Beatie Edney, Sheila Gish, Oris Erhuero, Ian Paul Cassidy, Adam Copeland, Mihnea Trusca, June Watson",Adrian Paul,"Adrian Paul, Christopher Lambert","Immortals Connor and Duncan MacLeod must join forces against Kell, an evil immortal who has become too strong for anyone to face alone.",Immortals Connor and Duncan MacLeod,4.6,19127,"$37,574,186.99 ","$25,000,000.00 ","$19,255,805.93 ","$12,811,858.00 ","$23,812,427.58 ","$15,843,608.00 ",361.0,149,15843608,9/1/00,87,Highlander: Endgame,12211,18.714,4.84,25000000,"[['Action', 'Fantasy']]",338
39,tt0146309,Thirteen Days,2000,6/4/01,Drama, History, Thriller,145,USA,English,Russian,Spanish,Roger Donaldson,"David Self, Ernest R. May","Shawn Driscoll, Kevin Costner, Drake Cook, Lucinda Jenney, Caitlin Wachs, Jon Foster, Matthew Dunn, Kevin O'Donnell, Janet Coleman, Bruce Thomas, Stephanie Romanov, Bruce Greenwood, Frank Wood, Dakin Matthews, Liz Sinclair",Shawn Driscoll,"Shawn Driscoll, Kevin Costner","In October 1962, the Kennedy administration struggles to contain the Cuban Missile Crisis.","In October 1962, the Kennedy administration",7.3,53099,"$120,237,398.37 ","$80,000,000.00 ","$51,990,784.82 ","$34,592,089.00 ","$100,067,409.47 ","$66,579,890.00 ",338.0,172,34566746,12/25/00,145,Thirteen Days,11973,14.931,7.001,80000000,"[['Drama', 'History', 'Thriller', 'War']]",628
40,tt0146316,Lara Croft: Tomb Raider,2001,14/12/2001,Action, Adventure, Fantasy,100,"USA, UK, Japan, Germany",English,,,Simon West,"Sara B. Cooper, Mike Werb","Angelina Jolie, Jon Voight, Iain Glen, Noah Taylor, Daniel Craig, Richard Johnson, Chris Barrie, Julian Rhind-Tutt, Leslie Phillips, Robert Phillips, Rachel Appleton, Henry Wyndham, David Cheung, David Tse, Ozzie Yue",Angelina Jolie,"Angelina Jolie, Jon Voight",Video game adventurer Lara Croft comes to life in a movie where she races against time and villains to recover powerful ancient artifacts.,Video game adventurer Lara Croft,5.8,195155,"$168,059,090.91 ","$115,000,000.00 ","$191,686,840.00 ","$131,168,070.00 ","$401,446,900.78 ","$274,703,340.00 ",852.0,230,274703340,6/11/01,100,Lara Croft: Tomb Raider,1995,30.875,5.869,115000000,"[['Adventure', 'Fantasy', 'Action', 'Thriller']]",5524
