ID,ID,Budget,Popularity,Release Date,Revenue,Runtime,Vote Average,Vote Count,IMDB
2715,419680,69000000,31.992,2017-11-09,180613180,100,6.271,2261,tt5657846
2716,354912,175000000,157.513,2017-10-27,800526015,105,8.2,16992,tt2380307
2717,446354,50000000,20.773,2017-12-22,179769467,116,6.993,4142,tt6294822
2718,298250,10000000,42.094,2017-10-26,102952888,92,6.212,3157,tt3348730
2719,399404,30000000,37.386,2017-11-22,150847207,125,7.352,4596,tt4555426
2720,545611,25000000,746.22,2022-03-24,106700036,140,7.913,3971,tt6710474
2721,395834,11000000,34.05,2017-08-03,44998252,107,7.428,4519,tt5362988
2722,425134,0,29.525,2017-03-06,26251899,115,7.0,554,tt4795124
2723,341013,30000000,43.194,2017-07-26,100014025,115,6.398,5700,tt2406566
2724,353070,25000000,28.047,2017-04-06,84618541,96,6.677,2464,tt2568862
2725,389015,11000000,25.785,2017-12-08,53939297,120,7.512,5180,tt5580036
2726,400928,7000000,43.58,2017-04-12,40343446,101,8.1,4711,tt4481414
2727,427900,12000000,22.343,2017-09-07,27020284,97,6.119,1100,tt5719700
2728,292280,7400000,24.87,2017-01-12,26667197,96,5.179,1120,tt4030600
2729,371638,10000000,15.76,2017-03-12,29820616,104,7.115,3212,tt3521126
2730,345922,22000000,16.5,2017-02-16,41087017,91,6.107,1125,tt3401882
2731,293768,21000000,25.264,2017-06-16,30718107,95,6.207,1184,tt1458169
2732,418078,5000000,19.739,2017-06-09,19280931,91,5.841,2090,tt4695012
2733,336000,9000000,19.098,2017-08-11,22088533,127,7.169,679,tt2378507
2734,397837,5000000,26.929,2017-03-02,18900000,98,6.976,3184,tt1691916
2735,402529,40000000,22.762,2017-06-12,44922302,139,6.71,1077,tt1666185
2736,432301,34000000,11.354,2018-04-06,17904202,107,6.092,228,tt5270948
2737,394117,2000000,18.908,2017-10-06,11303040,112,7.412,2399,tt5649144
2738,373569,42000000,15.692,2017-05-03,60845711,90,5.4,731,tt2334871
2739,415842,33000000,30.983,2017-09-14,67200000,112,6.396,2667,tt1961175
2740,14564,25000000,31.65,2017-02-01,83080890,102,4.963,2318,tt0498381
2741,339988,18000000,27.843,2017-04-27,40651864,110,5.505,4061,tt4287320
2742,440597,12000000,29.627,2017-07-07,14301505,90,5.612,1171,tt5322012
2743,397422,20000000,20.29,2017-06-15,45056771,101,5.697,1841,tt4799050
2744,428449,100000,19.652,2017-04-24,1929659,93,7.104,2043,tt6265828
2745,337170,50000000,40.907,2017-08-18,133511855,115,6.8,3936,tt3532216
2746,346648,40000000,37.457,2017-11-09,227300000,104,7.5,1945,tt4468740
2747,399019,10500000,23.941,2017-06-23,27397655,93,5.89,1976,tt5592248
2748,379149,35000000,38.646,2017-09-28,145374099,113,6.937,2246,tt1615160
2749,418437,12000000,19.424,2017-03-06,17768012,100,5.851,570,tt3462710
2750,399170,29000000,29.777,2017-08-17,48453605,118,6.724,3078,tt5439796
2751,396371,30000000,25.577,2017-09-20,59284015,140,7.146,3313,tt4209788
2752,353569,5000000,13.504,2017-03-03,5042014,87,5.957,873,tt1412528
2753,392982,12000000,14.348,2017-10-13,10051659,118,7.264,536,tt5301662
2754,1551,26000000,22.371,1990-08-10,61489265,115,6.483,1317,tt0099582
2755,289222,20000000,21.3,2017-03-24,26152835,126,7.372,1374,tt1730768
2756,429200,0,21.852,2017-08-11,3283369,102,7.2,2489,tt4846232
2757,419743,6000000,30.73,2018-11-30,0,114,6.995,735,tt6108178
2758,397722,0,15.051,2018-03-09,2830775,92,6.4,998,tt5649108
2759,281338,150000000,54.953,2017-07-11,490719763,140,7.152,7763,tt3450958
2760,343668,104000000,104.658,2017-09-09,410902662,141,6.978,9201,tt4649466
2761,290512,35000000,36.567,2017-10-05,62832209,109,6.6,2121,tt2226597
2762,402897,13000000,16.264,2017-10-20,24640027,107,7.016,1571,tt4686844
2763,630004,15000000,70.332,2021-03-04,8804000,118,6.9,728,tt9742794
2764,382614,10000000,25.176,2017-06-16,4596705,105,7.54,1188,tt4572792
2765,417644,25000000,33.126,2017-03-23,26800152,100,6.131,1124,tt0493405
2766,354861,25000000,14.196,2017-12-21,25601244,125,5.822,561,tt1966359
2767,384680,55000000,28.157,2017-12-22,36976336,134,6.917,2022,tt5478478
2768,324542,30000000,26.314,2017-01-12,32540674,95,5.93,1137,tt2072233
2769,353491,60000000,27.631,2017-08-03,113231078,95,5.677,4523,tt1648190
2770,413362,22000000,19.766,2017-11-17,13025860,122,6.296,1093,tt6000478
2771,347629,20000000,17.04,2017-10-26,9438370,109,6.5,297,tt2776878
2772,274862,70000000,33.079,2017-09-21,123081555,101,6.5,869,tt3014284
2773,339846,69000000,65.48,2017-05-25,177856751,116,6.099,7316,tt1469304
2774,381283,30000000,37.941,2017-09-13,44516999,121,6.979,6057,tt5109784
2775,369192,25000000,16.237,2017-09-22,12638526,121,6.778,1676,tt4622512
2776,400617,35000000,23.519,2017-12-25,47756590,130,7.3,3086,tt5776858
2777,926899,0,77.489,2022-01-14,0,97,7.068,830,tt11703050
2778,305470,105000000,73.161,2017-03-23,142337240,124,6.267,4059,tt3717490
2779,137116,60000000,37.705,2017-03-23,197183546,89,6.319,1266,tt2398241
2780,293167,185000000,61.613,2017-03-08,566652812,118,6.51,9411,tt3731562
2781,407448,34000000,16.897,2017-07-28,23355100,143,7.316,1475,tt5390504
2782,395458,25000000,20.856,2017-10-26,12751667,105,5.87,1534,tt0491175
2783,395991,38000000,34.199,2017-09-22,25754775,133,7.384,1334,tt3829920
2784,260514,175000000,133.199,2017-06-15,383925276,102,6.847,4970,tt3606752
2785,365942,30000000,26.722,2017-01-26,14793385,121,7.08,2262,tt3922818
2786,257785,25000000,20.498,2017-07-13,9204549,107,6.6,622,tt0491203
2787,126889,97000000,89.789,2017-05-09,240891763,122,6.072,7538,tt2316204
2788,429189,25000000,13.667,2017-12-01,15366466,101,6.408,1215,tt5825380
2789,337339,250000000,125.43,2017-04-12,1236005118,136,6.891,9373,tt4630562
2790,418879,0,19.755,2018-02-01,0,108,6.664,908,tt2140507
2791,446791,50000000,18.693,2017-12-21,56996304,132,6.5,2030,tt5294550
2792,395993,30000000,19.805,2017-09-22,8484418,119,6.976,1327,tt3881784
2793,364689,111000000,56.523,2017-12-09,295038508,108,7.238,2542,tt3411444
2794,395992,58000000,38.159,2017-03-22,100541806,104,6.42,6565,tt5442430
2795,372343,35000000,23.5,2017-10-12,43203413,119,5.191,2017,tt1758810
2796,433356,40000000,14.562,2017-03-10,413844,111,6.151,225,tt4943322
2797,47971,85000000,97.09,2017-01-13,346147658,107,6.131,8351,tt1293847
2798,301337,68000000,25.415,2017-12-22,55003890,135,5.311,3333,tt1389072
2799,564,80000000,100.802,1999-04-16,415885488,124,6.889,7982,tt0120616
2800,166426,230000000,87.7,2017-05-23,795922298,128,6.6,10807,tt1790809
2801,335984,150000000,103.49,2017-10-04,259239658,164,7.527,11666,tt1856101
2802,9323,3000000,36.85,1995-11-18,515905,82,7.935,2812,tt0113568
2803,141052,300000000,91.488,2017-11-15,657926987,120,6.106,11913,tt0974015
2804,274855,120000000,55.421,2017-10-13,221600160,109,6.071,4198,tt1981128
2805,335988,217000000,95.613,2017-06-16,605425157,154,6.056,5419,tt3371366
2806,274857,175000000,45.935,2017-05-10,148675066,126,6.535,5175,tt1972591
2807,339964,177200000,49.67,2017-07-20,225973340,136,6.629,6733,tt2239822
2808,505642,250000000,2152.146,2022-11-09,858535561,162,7.32,4194,tt9114286
2809,260513,200000000,78.982,2018-06-14,1242805359,118,7.491,11639,tt3606756
2810,299536,300000000,344.874,2018-04-25,2046239637,149,8.263,26541,tt4154756
2811,351286,170000000,102.048,2018-06-22,1310466296,129,6.55,10024,tt4881806
2812,383498,110000000,106.659,2018-05-10,785896609,120,7.494,15712,tt5463162
2813,360920,75000000,60.404,2018-11-08,508575295,85,6.827,3266,tt2709692
2814,332562,36000000,35.973,2018-09-20,433888866,136,7.505,10753,tt1517451
2815,297802,160000000,69.874,2018-12-07,1148528393,143,6.898,12453,tt1477834
2816,447332,17000000,72.551,2018-04-03,340952971,91,7.396,12570,tt6644200
2817,424694,52000000,54.148,2018-10-24,903992901,135,8.007,15512,tt1727824
2818,948,325000,48.612,1978-10-24,70274000,91,7.571,4739,tt0077651
2819,455207,30000000,25.683,2018-08-15,238539198,121,7.076,3231,tt3104988
2820,335983,116000000,110.836,2018-09-28,855013954,112,6.831,14242,tt1270797
2821,324857,90000000,114.459,2018-12-14,375540831,117,8.406,12504,tt4633694
2822,439079,22000000,93.932,2018-09-05,365582797,96,5.851,5653,tt5814060
2823,400155,80000000,61.567,2018-06-28,528600000,97,6.908,3882,tt5220122
2824,470878,7000000,34.893,2018-02-14,86026201,110,7.522,403,tt6450186
2825,402900,70000000,76.617,2018-06-07,297718711,111,6.99,7498,tt5164214
2826,677179,75000000,1234.287,2023-03-01,224000000,116,7.089,383,tt11145118
2827,381719,50000000,36.142,2018-02-07,351266433,93,6.7,1549,tt5117670
2828,490132,23000000,49.676,2018-11-16,319700000,130,8.237,9917,tt6966692
2829,502682,10000000,17.91,2018-05-18,78720293,104,6.24,673,tt6857166
2830,406563,10000000,51.748,2018-01-03,167885588,103,6.245,2411,tt5726086
2831,442249,13000000,68.113,2018-07-04,137056262,97,5.989,3528,tt6133466
2832,640146,200000000,1000.95,2023-02-15,462000000,125,6.36,1050,tt10954600
2833,504172,50000000,28.194,2018-12-14,174804407,116,6.824,4412,tt7959026
2834,454293,29000000,16.641,2018-09-27,33157615,111,6.177,1494,tt6781982
2835,458423,75000000,25.01,2018-07-09,395044706,113,7.144,3008,tt6911608
2836,337167,55000000,183.409,2018-01-17,368307760,105,6.707,7268,tt4477536
2837,353081,178000000,64.46,2018-07-13,791657398,147,7.4,7057,tt4912910
2838,400650,130000000,23.396,2018-12-13,348807090,131,6.5,3000,tt5028340
2839,497814,6000000,18.984,2018-05-05,49078000,88,6.0,592,tt7137846
2840,345887,62000000,73.776,2018-07-19,190400157,121,6.667,4328,tt3766354
2841,437557,21000000,27.428,2018-03-14,94017294,102,6.279,1785,tt2531344
2842,454619,12000000,40.783,2018-04-13,91244913,112,6.658,1242,tt1563742
2843,460019,3500000,43.454,2018-04-12,95330493,101,5.974,3652,tt6772950
2844,487558,15000000,22.598,2018-08-09,93400823,135,7.528,6805,tt7349662
2845,493922,10000000,61.939,2018-06-07,82530552,128,7.262,6458,tt7784604
2846,484247,20000000,23.588,2018-08-29,97644617,117,6.636,3753,tt7040874
2847,445571,37000000,31.209,2018-02-22,117501013,100,6.846,5155,tt2704998
2848,455980,28000000,27.616,2018-05-30,75100000,100,6.698,2739,tt2854926
2849,463821,42000000,24.212,2018-09-15,131523093,105,6.247,1934,tt2119543
2850,404368,175000000,81.734,2018-11-20,529221154,112,7.215,6705,tt5848272
2851,489999,1000000,32.084,2018-08-24,75462037,102,7.606,3382,tt7668870
2852,420814,75000000,27.098,2018-08-02,99138899,104,7.334,2442,tt4575576
2853,449176,17000000,26.74,2018-02-16,66316289,110,8.056,5614,tt5164432
2854,474335,19000000,24.934,2018-06-27,17665000,103,6.743,482,tt7334528
2855,503616,16000000,21.418,2018-11-22,72282227,100,6.401,1077,tt2126357
2856,399796,30000000,15.708,2018-05-10,61700416,105,6.2,904,tt5619332
2857,416234,3500000,24.794,2018-02-02,44019588,100,5.9,1587,tt1072748
2858,439015,10000000,30.318,2018-08-10,11817275,93,4.357,1751,tt5690360
2859,474395,10000000,26.814,2018-07-27,28646544,84,7.364,993,tt7424200
2860,371608,12500000,25.937,2018-03-07,31039126,85,5.6,1161,tt1285009
2861,375262,15000000,23.259,2018-11-23,95918706,119,7.5,4675,tt5083738
2862,491418,48000000,31.537,2018-11-16,120989656,118,7.56,2508,tt7401588
2863,50022,13500000,15.768,2018-04-19,18850674,100,5.879,387,tt0859635
2864,460668,32000000,30.637,2018-04-19,94539426,111,6.4,1892,tt6791096
2865,345940,150000000,88.336,2018-08-09,530517320,113,6.21,6311,tt4779682
2866,400535,35000000,60.043,2018-06-27,75836683,122,6.893,3020,tt5052474
2867,449443,30000000,53.221,2018-01-18,80509622,140,6.759,2494,tt1259528
2868,424781,0,16.999,2018-07-06,0,112,6.845,1307,tt5688932
2869,417261,3500000,30.213,2018-01-26,16367326,104,7.611,1073,tt4103724
2870,442062,35000000,36.605,2018-10-11,93320380,90,6.116,1297,tt5664636
2871,489925,2000000,15.664,2018-01-19,13539709,94,7.193,1314,tt7014006
2872,458594,25000000,29.542,2018-09-06,53918723,102,6.708,1814,tt6850820
2873,505058,1000000,22.138,2018-07-19,16024987,93,6.303,1338,tt4761916
2874,434555,9500000,32.186,2018-11-29,43016528,86,5.553,1141,tt5734576
2875,500664,5000000,31.803,2018-05-31,16706680,100,7.503,3711,tt6499752
2876,419478,2800000,32.264,2018-03-22,27365467,91,7.803,3139,tt4799066
2877,470044,23000000,23.029,2018-10-19,34934009,133,8.183,1904,tt5580266
2878,399035,30000000,29.31,2018-01-11,119942387,104,6.338,3971,tt1590193
2879,453201,30000000,21.268,2018-02-02,57076286,94,5.424,1477,tt6802308
2880,467660,1500000,15.909,2018-02-21,14293601,98,6.243,1354,tt7153766
2881,437586,258158,23.195,2018-10-19,6897446,86,7.48,1319,tt5613484
2882,429476,5500000,22.364,2018-09-27,0,89,5.647,709,tt1999890
2883,473149,4000000,26.345,2018-04-20,5132274,96,6.186,400,tt5670152
2884,339380,20000000,23.625,2018-12-25,38673750,120,7.42,893,tt4669788
2885,395990,30000000,33.245,2018-03-02,34017028,107,6.124,2290,tt1137450
2886,446894,0,27.469,2018-09-20,0,96,6.8,1355,tt6182908
2887,465914,12000000,15.896,2018-12-14,20572691,120,6.969,1006,tt7125860
2888,465136,4900000,22.267,2018-02-22,10421847,97,7.239,2064,tt7026672
2889,407451,103000000,30.5,2018-03-08,132675864,109,5.105,1656,tt1620680
2890,401469,42000000,54.59,2018-11-06,73866088,129,6.488,2064,tt4218572
2891,401847,0,18.638,2018-10-19,8586944,107,6.819,1131,tt4595882
2892,429300,35000000,24.502,2018-06-08,59945012,96,6.855,2380,tt6306064
2893,400579,0,18.948,2018-05-04,15636462,96,6.784,1277,tt5610554
2894,336843,62000000,64.066,2018-01-10,288175335,143,7.116,6868,tt4500922
2895,472451,0,18.085,2018-09-24,7928149,115,7.0,1258,tt7008872
2896,13161,0,40.408,2007-06-06,0,105,6.525,748,tt0490086
2897,438808,29000000,19.013,2018-09-14,26000000,111,6.3,911,tt4537896
2898,446101,7000000,18.319,2018-09-21,2900000,108,6.3,727,tt6205872
2899,14786,0,15.04,1996-08-17,0,117,6.5,64,tt0116441
2900,446696,10000000,21.345,2018-09-21,7997774,118,7.277,464,tt5989218
2901,493551,24000000,18.746,2018-08-29,17506878,124,6.698,826,tt5208252
2902,454992,40000000,20.845,2018-08-02,33562069,117,6.41,2017,tt6663582
2903,471507,9000000,18.038,2018-12-25,0,121,5.9,619,tt7137380
2904,424783,135000000,45.591,2018-12-15,467989645,113,6.711,5348,tt4701182
2905,406761,15000000,19.092,2018-06-07,12371132,94,6.031,1355,tt5834262
2906,396461,8500000,22.601,2018-06-21,2053469,139,6.376,1111,tt5691670
2907,457136,25000000,33.81,2018-12-07,37807625,124,6.586,1626,tt2328900
2908,492452,13000000,14.913,2018-12-05,12616995,103,6.664,831,tt7545524
2909,829280,0,148.298,2022-11-04,0,129,7.619,1867,tt14641788
2910,307663,10000000,25.109,2015-01-16,0,96,4.4,495,tt3480796
2911,347375,35000000,34.429,2018-08-16,66308758,95,6.2,1944,tt4560436
2912,369972,70000000,26.124,2018-10-10,105713218,141,7.042,4720,tt1213641
2913,446021,32000000,24.689,2018-10-04,31882724,141,6.831,3141,tt6628394
2914,385360,0,13.354,2018-07-19,0,108,5.7,389,tt5179598
2915,399360,51000000,35.474,2018-08-17,35808437,97,6.478,2317,tt4244998
2916,438799,38000000,30.117,2018-11-01,41657844,110,6.7,2505,tt4530422
2917,451915,25000000,27.579,2018-10-12,7649973,121,7.555,2097,tt1226837
2918,11906,0,35.2,1977-02-01,2884265,99,7.515,2523,tt0076786
2919,427641,120000000,75.624,2018-04-11,428028233,107,6.441,6254,tt2231461
2920,412988,40000000,17.537,2018-08-22,27506452,91,5.741,887,tt1308728
2921,463272,25000000,23.851,2018-09-06,158972499,89,6.254,2168,tt6921996
2922,445651,34000000,32.415,2018-07-25,41142379,105,7.031,2392,tt4073790
2923,401981,69000000,36.156,2018-02-28,151572634,140,6.529,5432,tt2873282
2924,399402,40000000,51.896,2018-10-19,31672678,121,6.848,1862,tt1846589
2925,874948,0,34.32,2021-10-08,0,104,6.167,69,tt13717980
2926,300681,30000000,23.095,2018-10-25,8100000,107,6.048,1157,tt4154916
2927,446807,43000000,22.376,2018-10-25,35164920,115,6.111,1164,tt5177088
2928,351044,39000000,15.155,2018-12-21,12780692,116,6.577,1034,tt3289724
2929,338970,94000000,47.981,2018-03-05,274650803,118,6.352,7082,tt1365519
2930,346910,88000000,75.958,2018-09-05,160542134,107,5.631,4104,tt3829266
2931,333339,175000000,102.099,2018-03-28,582890172,140,7.615,13865,tt1677720
2932,338952,200000000,45.799,2018-11-14,654855901,134,6.887,9904,tt4123430
2933,387592,50000000,18.592,2018-01-26,53431158,89,6.2,695,tt4701724
2934,447200,125000000,35.525,2018-07-11,292351275,102,6.325,4449,tt5758778
2935,348350,250000000,46.462,2018-05-15,392952373,135,6.564,7585,tt3778644
2936,426543,120000000,35.418,2018-10-26,59522646,99,6.076,1944,tt5523010
2937,11886,5000000,44.356,1973-11-08,32056467,83,7.286,3882,tt0070608
2938,428078,100000000,43.97,2018-11-27,83869818,129,6.164,4081,tt1571234
2939,268896,150000000,93.339,2018-03-21,290061297,111,6.116,4304,tt2557478
2940,299534,356000000,207.229,2019-04-24,2799439100,181,8.267,22845,tt4154796
2941,330457,150000000,138.788,2019-11-20,1450026933,103,7.281,8758,tt4520988
2942,420818,260000000,127.472,2019-07-12,1663075401,118,7.1,9005,tt6105098
2943,475557,55000000,99.307,2019-10-01,1074458282,122,8.17,22409,tt7286456
2944,299537,152000000,67.691,2019-03-06,1131416446,124,6.87,14049,tt4154664
2945,181812,250000000,63.478,2019-12-18,1074144248,142,6.396,8550,tt2527338
2946,301528,175000000,88.798,2019-06-19,1073394593,100,7.537,8704,tt1979376
2947,429617,160000000,114.437,2019-06-28,1131927996,129,7.466,13797,tt6320628
2948,512200,125000000,127.235,2019-12-04,801693929,123,6.943,7552,tt7975244
2949,812,28000000,77.326,1992-11-25,504050219,90,7.645,10194,tt0103639
2950,458723,20000000,41.837,2019-03-14,256067149,116,6.974,6459,tt6857112
2951,474350,79000000,105.28,2019-09-04,473122525,169,6.867,7589,tt7349950
2952,546554,40000000,56.72,2019-11-27,309232797,131,7.852,10483,tt8946378
2953,458156,55000000,358.774,2019-05-15,326709727,131,7.439,8759,tt6146586
2954,450465,20000000,54.274,2019-01-16,246941965,129,6.68,7452,tt6823368
2955,540901,20000000,28.16,2019-09-12,157600000,110,6.49,2668,tt5503686
2956,535544,20000000,19.676,2019-09-12,192199131,122,7.145,976,tt6398184
2957,412117,80000000,66.921,2019-05-24,155152550,86,6.988,2663,tt5113040
2958,2907,30000000,56.436,1991-11-22,191502426,102,7.027,3970,tt0101272
2959,331482,40000000,64.196,2019-12-25,216601214,135,7.905,5368,tt3281548
2960,530915,100000000,47.772,2019-12-25,394638258,119,7.986,10836,tt8579674
2961,521777,20000000,29.603,2019-08-14,111037232,89,6.849,1595,tt6977338
2962,504608,40000000,28.231,2019-05-17,167323950,121,7.34,4116,tt2066051
2963,466272,95000000,49.527,2019-07-24,374251247,162,7.435,11611,tt7131622
2964,522681,9000000,35.318,2019-01-03,155712077,100,6.54,4082,tt5886046
2965,515195,26000000,23.006,2019-06-27,88092097,116,6.712,3465,tt8079248
2966,480414,9000000,61.818,2019-04-17,122033739,93,5.701,2111,tt4913966
2967,521029,30000000,81.588,2019-06-26,231252591,106,6.433,3020,tt8350360
2968,417384,25000000,33.774,2019-08-08,104545505,108,6.498,2313,tt3387520
2969,502416,5000000,21.422,2019-05-29,51749995,99,5.807,1933,tt7958736
2970,287947,80000000,663.313,2019-03-29,366080049,132,7.0,8314,tt0448115
2971,527641,7000000,66.963,2019-03-14,92600000,116,8.3,5071,tt6472976
2972,501907,25000000,19.613,2019-09-07,67925733,109,7.008,1357,tt3224458
2973,487297,20000000,33.849,2019-02-08,69766483,117,6.21,1187,tt7634968
2974,8913,11500000,37.127,1989-04-21,57469467,103,6.599,1833,tt0098084
2975,166428,129000000,133.251,2019-01-03,524580592,104,7.762,5574,tt2386490
2976,338967,42000000,57.257,2019-10-09,122801777,99,6.973,4923,tt1560220
2977,473033,19000000,36.576,2019-08-30,50020902,136,7.137,4007,tt5727208
2978,423204,40000000,68.211,2019-08-21,146661977,122,6.547,2991,tt6189022
2979,524247,0,28.729,2019-05-03,25724305,102,6.1,502,tt6722030
2980,506528,0,20.866,2019-11-01,0,125,7.366,668,tt4648786
2981,519465,19000000,28.09,2019-03-27,0,127,6.9,186,tt8378126
2982,511987,13500000,42.186,2019-07-11,91542097,88,6.308,2709,tt8364368
2983,508763,18000000,35.884,2019-01-10,17643857,96,7.31,957,tt7616798
2984,567609,6000000,79.204,2019-08-21,57615777,95,7.055,3648,tt7798634
2985,359724,97600000,62.379,2019-11-13,225508210,153,8.008,6494,tt1950186
2986,515001,14000000,42.352,2019-10-18,82468705,108,8.057,8271,tt2584384
2987,10585,9000000,51.881,1988-11-09,44196684,87,6.67,2480,tt0094862
2988,512196,9000000,25.969,2019-02-13,25327500,100,6.321,2989,tt8155288
2989,599975,6500000,47.923,2019-10-24,48021766,90,6.3,1784,tt10039344
